_id,cleaned_job_title
89dd9c0e792b6f43,teacher
fb3ad3543b9068f8,teacher
e8255faeee110003,teacher
4bf03832f23fcbc6,ela teacher
d69a185f8c3820ba,substitute teacher
d4a9d6a4839aef69,parentcorps educator
5d9033b0075f3848,teacher ctae
49f2edc1ff4773b7,ell esl teacher
fb0a6bd8f24904c8,teacher
177e6d889a7d242f,teacher aide
faa987a0ab500df9,teacher tutor
eeacc151b4341d2c,preschool pre k assistant teachers
86cc81e8bbb3fa0a,preschool director
4c49c64b56490528,lead assistant teacher
20e2e9acdcd75bb4,preschool education director
7798d798b1e9583b,substitute teacher
c453a48b95e027b4,infant teacher
21ccc777724a7d9f,lead infant teacher
b65bbd7481d97e4d,infant toddler teacher
9d3d5b7893481c04,preschool teacher
f98caa7ad4e7593b,lead assistant infant toddler teacher
785610fc5245eaad,lead preschool teacher
bb6de70490c6d132,school teacher assistant teacher
f74246fc1720b07d,lead assistant preschool teachers
59a98823266d5cd0,lead teacher
730edb0794102976,lead teacher
669e5c9544c7e01f,lead teacher infant toddler
17844ad0462cacb7,toddler teacher
c4dc539f08314053,preschool director
f8a388f39ad41a66,preschool lead teacher
d88ffa132f569797,preschool teacher yr olds
ce1c9d57f469dbec,infant toddler assistant teacher
598c90defd441a09,infant toddler teacher
08af2e42241272ca,lead preschool teacher
a9405060dbab4387,float teacher
40d7c22ff877504f,pre k lead teacher
e5c51f546d85ca86,preschool education director
5751960ed1ac5de9,preschool education director
12b2c34d0865e103,older toddler teacher
746e3142a36673e8,lead teacher
bf1fa342ca281627,preschool teacher goddard school
ddb6609feca7e43f,infant toddler lead assistant teachers
d92b88fe94b56dd7,infant room lead teacher
a4fbb4191994c80d,lead preschool pre k teacher
4f684f9d9ccece06,preschool pre k teacher
4f89c55b00ad54dd,kindergarten prep teacher
03aa399f483cdd0f,infant lead assistant teachers
df5c317d64bdc6f5,lead assistant teachers
03ab2a3bfa16daa6,lead assistant teachers
01807619927799e6,preschool teacher
65748c1c03edc36c,preschool outreach clinician
68a1dcff3d319f57,bc child adolescent psychiatrist
d67a3b57c0c16c6b,lead assistant teachers
2c53002504a2f31f,infant lead teacher
12f3e7c2d5c783fe,preschool education director
e289572ad42f2fe3,toddler assistant teacher
