"Canton, MI 48187",19
"Concord, CA",19
"Kansas City, MO 64111 (Valentine area)",19
"Springfield, MA 01104 (Liberty Heights area)",19
"Jeffersonville, IN",19
"Southington, CT",19
"Melrose Park, IL",19
"Miamisburg, OH 45342",19
"New York, NY 10176 (Murray Hill area)",19
"Berkeley Heights, NJ",19
"Smyrna, TN 37167",19
"Farmingdale, NY 11735",19
"Durham, NC 27707",19
"Northborough, MA 01532",19
"Kennedy Space Center, FL",19
"Rocklin, CA",19
"Denver, CO 80219 (Southwestern Denver area)",19
"Oklahoma City, OK 73116",19
"Lincoln, RI",19
"Stafford, VA 22554",19
"Tampa Bay, FL",19
"Hatfield, PA",19
"Little Rock, AR 72202 (Downtown area)",19
"Charlotte, NC 28210 (Quail Hollow area)",19
"Miami, FL 33102",19
"Nashville, TN 37204",19
"Nashville, TN 37202",19
"Knoxville, TN 37902 (Downtown area)",19
"Hendersonville, TN",19
"Deer Park, IL",19
"West Allis, WI 53227",19
"Windsor Mill, MD",19
"Houston, TX 77019 (River Oaks area)",19
"Plymouth, MN 55441",19
"Columbia, SC 29212",19
"New Holland, PA 17557",19
"Cleveland, OH 44125",19
"Enfield, CT",19
"Cary, NC 27511",19
"Estero, FL",19
"Everett, WA 98201 (Bayside area)",19
"Philadelphia, PA 19106 (City Center East area)",19
"Abingdon, MD",19
"Washington, VA",19
"Philadelphia, PA 19146 (Point Breeze area)",19
"Cedar Rapids, IA 52401",19
"Fort Mill, SC 29707",19
"Tempe, AZ 85285 (Brentwood-Cavalier area)",19
"San Antonio, TX 78213",19
"Middletown, NJ",19
"Mossville, IL",19
"Cincinnati, OH 45219 (CUF area)",19
"Fairfield, OH 45014",19
"Newport, RI 02840",19
"Laurel, MD 20707",19
"Florence, KY 41042",19
"San Antonio, TX 78234 (Monte Vista area)",19
"Hunt Valley, MD 21031",19
"De Pere, WI 54115",19
"Waukesha, WI 53188",18
"Sharonville, OH",18
"Clinton, NJ",18
"Los Angeles, CA 90031",18
"Charleston, SC 29407",18
"Fort Lauderdale, FL 33331",18
"Cheverly, MD",18
"Agoura Hills, CA",18
"Rochester, NY 14607 (East Avenue area)",18
"Washington, DC 20018 (Brentwood area)",18
"Bannockburn, IL",18
"New York, NY 10172 (Gramercy area)",18
"Bethpage, NY 11714",18
"West Jordan, UT",18
"Worthington, OH",18
"Atlanta, GA 30363 (Buckhead area)",18
"Acton, MA 01720",18
"Pittsburgh, PA 15275",18
"Montvale, NJ",18
"Bloomington, MN 55425",18
"Houston, TX 77010 (Downtown area)",18
"Palmdale, CA 93550",18
"Laguna Hills, CA 92653",18
"North Brunswick, NJ",18
"Smithfield, RI",18
"Naperville, IL 60540",18
"Simi Valley, CA",18
"New Providence, NJ",18
"Baton Rouge, LA 70808",18
"Hudson, OH",18
"Tallahassee, FL 32301",18
"Edwardsville, IL",18
"Concord, CA 94520",18
"Port Washington, NY 11050",18
"Lebanon, OH",18
"Colorado Springs, CO 80914 (Powers area)",18
"Cerritos, CA 90703",18
"Berkeley, CA 94710",18
"Tucson, AZ 85711 (Rosemont West area)",18
"Houston, TX 77036 (Bellaire area)",18
"Baltimore, MD 21244 (Howard Park area)",18
"Municipio de Juncos, PR",18
"Sussex, WI",18
"Lawrence, PA",18
"Dallas, TX 75390 (Northeast Dallas area)",18
"Ocala, FL",18
"Northborough, MA",18
"Greer, SC",18
"Manhattan, NY 10018 (Clinton area)",18
"Palm Bay, FL",18
"Brighton, MI",18
"Danbury, CT 06810",18
"Redwood Shores, CA",18
"West Chester, OH 45069",18
"Youngstown, OH",18
"Chicago, IL 60626 (Rogers Park area)",18
"Birmingham, AL 35209",18
"Nellis AFB, NV",18
"Addison, IL",18
"Elkton, MD 21921",18
"High Point, NC 27265",18
"Miamisburg, OH",18
"Leawood, KS 66211",18
"Devens, MA",18
"Fort Wayne, IN 46809",18
"Moline, IL 61265",18
"Township of South Brunswick, NJ",18
"York, PA 17402",18
"York, PA 17406",18
"Shawnee Mission, KS",18
"Princeton, NJ 08542",18
"Greenwood, IN",18
"Milwaukee, WI 53216 (Roosevelt Grove area)",18
"Huntsville, AL 35808",18
"Alcoa Center, PA",18
"Southborough, MA 01772",18
"North Charleston, SC 29405",18
"Tampa, FL 33603 (South Seminol Heights area)",18
"Kansas City, MO 64137 (Royal Oaks area)",18
"Oak Creek, WI",18
"Nampa, ID",18
"Summit, NJ 07901",18
"Holland, MI 49424",18
"Hyannis, MA 02601",18
"Atlanta, GA 30345",18
"Washington, DC 20044 (Downtown area)",18
"Columbus, OH 43214 (Clintonville area)",18
"Westlake, TX",18
"Atlanta, GA 30320",18
"Rockville, MD 20855",18
"Cincinnati, OH 45240",18
"Saint Louis Park, MN 55416",18
"Columbus, OH 43229 (Northland area)",18
"Encino, CA",18
"Raleigh, NC 27608 (Five Points area)",17
"Duncan, SC 29334",17
"Asheville, NC 28801",17
"Charleston, SC 29403",17
"Delaware, OH",17
"Madison, WI 53715",17
"Storrs, CT",17
"Monrovia, CA 91016",17
"Fremont, CA 94539 (Cameron Hills area)",17
"Ambler, PA",17
"West Chester, OH 45071",17
"Bethesda, MD 20813",17
"Palatine, IL",17
"Birmingham, AL 35233",17
"Milton, GA 30004",17
"Inver Grove Heights, MN",17
"Phoenix, AZ 85020 (North Mountain area)",17
"San Juan Capistrano, CA 92675",17
"Gurnee, IL 60031",17
"Tucson, AZ 85718",17
"Midland, MI",17
"Englewood Cliffs, NJ 07632",17
"Rancho Cordova, CA",17
"Jamestown, NC 27282",17
"Decatur, GA",17
"Plainsboro, NJ",17
"Rocky Hill, CT 06067",17
"Oldsmar, FL 34677",17
"Provo, UT 84606",17
"Reynoldsburg, OH",17
"Garner, NC",17
"Appleton, WI 54911",17
"Oakland, CA 94602 (Upper Dimond area)",17
"Odessa, TX",17
"Mountain Top, PA",17
"Indianapolis, IN 46290",17
"Harrisburg, PA 17110",17
"Clearwater, FL 33764",17
"Schenectady, NY 12302",17
"Houston, TX 77008 (Greater Heights area)",17
"Richmond, CA 94804",17
"Hopkins, MN 55343",17
"Glen Burnie, MD 21061",17
"Gahanna, OH",17
"West Palm Beach, FL 33409 (Palm Beach Lakes area)",17
"Patrick Afb, FL 32925",17
"Glendale Heights, IL",17
"Portland, OR 97210 (Northwest area)",17
"Woods Hole, MA",17
"Little Rock, AR 72211 (Rock Creek area)",17
"Winston-Salem, NC 27101",17
"Portland, OR 97230 (Wilkes area)",17
"Jersey City, NJ 07311 (Downtown area)",17
"Woodinville, WA",17
"Chicago, IL 60660 (Edgewater area)",17
"Knoxville, TN 37901",17
"Belcamp, MD",17
"Scotts Valley, CA 95066",17
"Buffalo, NY 14221",17
"Mundelein, IL 60060",17
"Portland, OR 97222 (Milwaukie Business-Industry area)",17
"Okemos, MI 48864",17
"Birmingham, AL 35243",17
"Round Rock, TX 78681",17
"Ridley Park, PA",17
"Baytown, TX",17
"Cold Spring Harbor, NY 11724",17
"Oakland, NJ",17
"East Hartford, CT 06108",17
"Hackensack, NJ 07601",17
"Bellevue, WA 98006 (Somerset area)",17
"Detroit, MI 48243 (Downtown area)",17
"New York, NY 10168 (Murray Hill area)",17
"Sidney, OH",17
"Quakertown, PA",17
"Okemos, MI",17
"Chesterbrook, PA",17
"Arden Hills, MN",17
"Brookline, MA",17
"Cedar Rapids, IA 52404",17
"Pasadena, CA 91105",17
"Rosemont, IL 60018",17
"Frederick, MD 21704",17
"Mahwah, NJ 07430",17
"Petaluma, CA",17
"Kennett Square, PA",17
"Medford, MA",17
"Hopewell, VA",17
"Gainesville, FL 32611",17
"Memphis, TN 38119 (River Oaks-Kirby-Balmoral area)",17
"Allentown, PA 18109",17
"Goodyear, AZ",17
"Jacksonville, FL 32201 (Hyde Park area)",17
"Shaker Heights, OH",17
"Memphis, TN 38120 (River Oaks-Kirby-Balmoral area)",17
"Franklin, TN 37068",16
"Fairport, NY 14450",16
"Albuquerque, NM 87104 (Sawmill area)",16
"Omaha, NE 68144",16
"Williamsport, PA 17701",16
"Garden Grove, CA",16
"Davidson County, TN",16
"Waterloo, WI 53594",16
"Lindon, UT 84042",16
"Syracuse, NY 13212",16
"West Bloomfield Township, MI",16
"Englewood, NJ",16
"Pewaukee, WI",16
"Hanscom AFB, MA 01731",16
"Dayton, NJ",16
"Bethesda, MD 20816",16
"Bridgeton, MO 63044",16
"Bloomfield Hills, MI",16
"Redford, MI",16
"Chadds Ford, PA 19317",16
"Cranston, RI",16
"Fullerton, CA 92833",16
"Riverview, FL",16
"Newington, VA",16
"Great Neck, NY",16
"Fort Worth, TX 76131 (Far North area)",16
"Gardena, CA 90248",16
"Scottsdale, AZ 85250 (South Scottsdale area)",16
"Grand Rapids, MI 49504 (Westside Connection area)",16
"Silver Spring, MD 20903",16
"Chicago, IL 60612 (Near West Side area)",16
"East Bay, CA",16
"Roswell, GA 30075",16
"Bronx, NY 10461 (Parkchester area)",16
"Radnor, PA 19087",16
"Carlstadt, NJ",16
"Tinker AFB, OK 73145",16
"Webster, TX",16
"Meridian, ID 83642",16
"Colorado Springs, CO 80907 (Northeast Colorado Springs area)",16
"Des Moines, WA",16
"Westport, CT",16
"Holland, MI 49423",16
"Melbourne, FL 32903",16
"Albuquerque, NM 87107",16
"Hercules, CA",16
"Huntersville, NC",16
"Rochester, NY 14620 (Ellwanger-Barry area)",16
"Kalamazoo, MI 49001",16
"Plainfield, IN 46168",16
"Rome, NY 13441",16
"Syosset, NY",16
"Boston, MA 02199 (Back Bay-Beacon Hill area)",16
"Perrysburg, OH 43551",16
"Edwards AFB, CA",16
"Jacksonville, FL 32254 (Woodstock area)",16
"Merrimack, NH",16
"Gary, IN",16
"Suffolk, VA 23435",16
"Los Angeles, CA 90024",16
"New York, NY 10167 (Midtown area)",16
"Santa Clara, CA 95053",16
"Wakefield, MA",16
"Albany, NY 12205",16
"Dallas, TX 75225 (North Dallas area)",16
"Syracuse, NY 13204 (Westside area)",16
"Denver, CO 80246 (Southeastern Denver area)",16
"Raleigh, NC 27617 (Central area)",16
"Hamilton, OH",16
"Castle Rock, CO",16
"Chelsea, MA",16
"Chelsea, MI",16
"Albuquerque, NM 87113 (Alameda N Valley area)",16
"Westchester, IL 60154",16
"Methuen, MA",16
"Ankeny, IA",16
"San Diego, CA 92131",16
"Plainfield, IN",16
"Burlington, NJ 08016",16
"Saint Charles, IL 60174",16
"Richmond, VA 23236",16
"Matthews, NC",16
"Salem, MA",16
"Edwards AFB, CA 93524",16
"Eagan, MN 55122",16
"Fraser, MI",16
"Louisville, KY 40201",16
"Birmingham, AL 35223",16
"Omaha, NE 68130",16
"Stafford, TX",16
"Layton, UT 84041",16
"Fort Wayne, IN 46808",16
"Richmond, VA 23233",16
"Bethlehem, PA 18017",16
"Gallatin, TN",16
"Orchard Park, NY",16
"El Paso, TX 79901 (Central area)",16
"Valley View, OH",16
"Tulsa, OK 74136",16
"Long Beach, CA 90802",16
"Lakewood, NJ",16
"Warsaw, IN",16
"Lake Saint Louis, MO",16
"Snoqualmie, WA 98065",16
"Winter Park, FL 32789",16
"Wyomissing, PA",16
"East Syracuse, NY",16
"State College, PA 16801",16
"Baton Rouge, LA 70816",16
"La Jolla, CA 92037",16
"Sanford, FL 32771",16
"Lindon, UT",16
"Auburn, WA 98001",16
"Miami, FL 33166",16
"Jackson, MI 49201",16
"Titusville, NJ",16
"Worcester, MA 01653",16
"Council Bluffs, IA 51503",16
"Somerville, MA 02143",16
"Harrison, NY",16
"Freeport, TX",16
"Strongsville, OH",16
"Blaine, MN",16
"Beaumont, TX",16
"Lincoln, NE 68506 (South 48th Street area)",16
"Brecksville, OH 44141",16
"Ewing, NJ",16
"Juno Beach, FL",16
"Scranton, PA",16
"Laurel, MD 20723",16
"Freehold, NJ",16
"San Antonio, TX 78253",16
"Pittsford, NY",16
"Denver, CO 80222 (Southeastern Denver area)",16
"Rock Island, IL",16
"Carnegie, PA 15106",16
"Sanford, FL",15
"Virginia Beach, VA 23450 (North Central area)",15
"Culpeper, VA",15
"Madison Heights, MI",15
"Randolph AFB, TX",15
"West Hills, CA",15
"Calabasas, CA 91302",15
"Littleton, MA 01460",15
"Maple Plain, MN",15
"Blue Ash, OH 45242",15
"Chattanooga, TN 37402",15
"Everett, MA",15
"Erie, PA 16501",15
"Township of West Chester, OH",15
"Portland, OR 97225 (West Slope area)",15
"Woodbridge, VA",15
"Bayport, MN 55003",15
"Richmond, VA 23228",15
"Charlottesville, VA 22911",15
"Rockwall, TX",15
"Durham, NC 27712",15
"Tulsa, OK 74145",15
"Hendersonville, NC",15
"Rancho Dominguez, CA",15
"Fuquay-Varina, NC",15
"Kansas City, MO 64153",15
"Racine, WI 53404",15
"Arlington Heights, IL 60004",15
"Fairfax County, VA",15
"Baltimore, MD 21203 (Old Town area)",15
"Pittsburgh, PA 15237",15
"Creve Coeur, MO",15
"Grand Rapids, MI 49548",15
"Columbus, OH 43228 (Westland area)",15
"Pittsburgh, PA 15224 (Central Lawrenceville area)",15
"Salt Lake City, UT 84102 (East Central area)",15
"Gilbert, AZ 85297",15
"West Trenton, NJ",15
"Millbrae, CA",15
"Largo, FL 33773",15
"Lexington, KY 40502 (Reservorir area)",15
"Fall River, MA",15
"Snoqualmie, WA",15
"Smithfield, VA",15
"McLean, VA 22103",15
"Niles, IL",15
"Eatontown, NJ 07724",15
"Anaheim, CA 92806",15
"Reno, NV 89521",15
"Pontiac, MI 48341",15
"Acton, MA",15
"Weston, MA 02493",15
"Jacksonville, FL 32099 (Marietta area)",15
"Fairfield, CA",15
"Fort Worth, TX 76104 (Southside area)",15
"Bloomfield, NJ",15
"Amherst, MA 01003",15
"Kenilworth, NJ",15
"Boston, MA 02127 (South Boston area)",15
"Schenectady, NY 12305",15
"Grove City, OH",15
"Denver, CO 80211 (Highland area)",15
"Bridgeton, MO",15
"Oakland, CA 94601 (Harrington area)",15
"Fort Collins, CO 80524",15
"Atlanta, GA 30350",15
"Litchfield, IL",15
"Goodlettsville, TN",15
"New York, NY 10075 (Upper East Side area)",15
"Chico, CA",15
"Lansing, MI 48933",15
"Cazenovia, NY",15
"Westminster, MD",15
"Riverton, UT 84065",15
"Austin, TX 78741 (Pleasant Valley area)",15
"Yarmouth, ME",15
"Greensboro, NC 27407",15
"Taylor, TX",15
"Boston, MA 02215 (Fenway-Kenmore area)",15
"Indianapolis, IN 46214",15
"Burnsville, MN 55337",15
"Austin, TX 78723 (Windsor Park area)",15
"Westfield, IN 46074",15
"Stow, MA",15
"Monmouth Junction, NJ 08852",15
"Farmington Hills, MI 48335",15
"Rochester, NY 14626",15
"Fort Leavenworth, KS",15
"Lancaster, PA 17601",15
"Detroit, MI 48202 (New Center area)",15
"Hickory, NC",15
"Glen Mills, PA",15
"Decatur, GA 30033",15
"Rochester Hills, MI 48309",15
"Lake Orion, MI",15
"Houston, TX 77072 (Sugarland area)",15
"Hartford, CT 06106",15
"Irondale, AL",15
"Chicago, IL 60701",15
"Salt Lake City, UT 84103 (Greater Avenues area)",15
"Gresham, OR",15
"Boynton Beach, FL",15
"Washington, DC 20535 (Downtown area)",15
"Fairborn, OH 45324",15
"Vista, CA",15
"Romulus, MI 48174",15
"Birmingham, MI 48009",15
"Paterson, NJ",15
"Swedesboro, NJ 08085",15
"California, MD 20619",15
"Hoffman Estates, IL 60179",15
"Fairfield, CT",15
"Long Beach, CA 90808",15
"Guaynabo, PR",15
"Belmont, MA",15
"Temecula, CA",15
"Charlotte, NC 28212 (Marlwood area)",15
"Yardley, PA",15
"Pleasantville, NY 10570",15
"Chantilly, VA 20153",15
"Lima, OH",15
"Oklahoma City, OK 73112",15
"Seattle, WA 98107 (Ballard area)",15
"Houston, TX 77099 (Sugarland area)",15
"West Melbourne, FL",15
"Reno, NV 89511",15
"Hartford, WI",15
"Stafford, VA 22556",15
"Milwaukee, WI 53205 (Triangle area)",15
"Stony Brook, NY",15
"Columbia, SC 29210",15
"Tyndall AFB, FL",15
"Salt Lake County, UT",15
"Orem, UT 84057",15
"Colorado Springs, CO 80908",15
"Chino, CA 91710",15
"Saint Charles, IL",15
"Folsom, CA",15
"West Palm Beach, FL 33407",15
"Baltimore, MD 21237",15
"Utica, NY",15
"Elk Grove Village, IL 60009",15
"Lewisville, TX 75057",15
"Scottsdale, AZ 85261 (South Scottsdale area)",15
"Newark, NJ 07105",15
"Indianapolis, IN 46225",15
"Romeoville, IL",15
"Green Bay, WI 54304",15
"Austin, TX 78725",15
"St. Louis, MO 63127",15
"Covington, KY",15
"Marina del Rey, CA 90292",15
"Fitchburg, WI",15
"Teterboro, NJ 07608",15
"Franklin Lakes, NJ",15
"Las Vegas, NV 89169",15
"Los Angeles, CA 90014",15
"Easton, PA 18040",15
"Hilliard, OH",15
"Lake Worth, FL",14
"Colonial Heights, VA",14
"Fayetteville, NC 28301",14
"Lakeville, MN",14
"Milwaukee, WI 53203 (Kilbourn Town area)",14
"Charleston, SC 29406",14
"Belcamp, MD 21017",14
"San Diego, CA 92106",14
"Central, LA",14
"Fort McNair, DC",14
"Paramount, CA 90723",14
"Ridgecrest, CA 93555",14
"McLeansville, NC",14
"Ames, IA",14
"Coon Rapids, MN",14
"New Bern, NC",14
"Sherman Oaks, CA",14
"Aventura, FL",14
"Bridgeville, PA",14
"Lowell, MA 01854",14
"North Miami, FL",14
"Richland, WA 99352",14
"East Brunswick, NJ 08816",14
"Kentfield, CA 94904",14
"Conway, AR 72033",14
"Boston, MA 02129 (Fenway-Kenmore area)",14
"Wichita, KS 67202",14
"Pittsburgh, PA 15235",14
"Tampa, FL 33621 (MacDill AFB area)",14
"Noblesville, IN",14
"Wheeling, IL 60090",14
"Spokane, WA 99202 (East Central area)",14
"North Hills, NY",14
"Northampton, MA",14
"La Vista, NE",14
"Kansas City, MO 64116",14
"Everett, MA 02149",14
"Quincy, MA 02171",14
"Oviedo, FL",14
"Media, PA 19063",14
"Wyoming, MI",14
"Thomasville, NC",14
"Germantown, MD 20874",14
"Germantown, MD 20875",14
"Bonita Springs, FL",14
"Raleigh, NC 27604 (Northeast area)",14
"West Allis, WI",14
"Peabody, MA",14
"Hartland, WI 53029",14
"Downey, CA",14
"La Porte, TX 77571",14
"Grand Rapids, MI 49544",14
"Rensselaer, NY 12144",14
"Denver, CO 80209 (Washington Park area)",14
"Hilliard, OH 43026",14
"Germantown, TN",14
"California, MD",14
"Brighton, CO",14
"Franklin, IN",14
"Urbandale, IA 50322",14
"Salem, NH 03079",14
"Biddeford, ME 04005",14
"Clifton Park, NY",14
"Freeport, ME",14
"Chester, VA",14
"Pinellas Park, FL",14
"Colorado Springs, CO 80909 (East Colorado Springs area)",14
"Warrenville, IL 60555",14
"West Fargo, ND",14
"Wall, NJ",14
"Johnston, IA 50131",14
"Des Plaines, IL 60016",14
"Township of Moon, PA 15108",14
"Maumee, OH",14
"Waterbury, CT",14
"Clifton, NJ 07015",14
"Chaska, MN 55318",14
"Shelbyville, IN",14
"Alameda, CA 94502",14
"Broken Arrow, OK 74012",14
"Spokane Valley, WA",14
"Carpinteria, CA",14
"San Antonio, TX 78226 (Thompson Community area)",14
"New Britain, CT",14
"Bradenton, FL 34205",14
"Walnut Creek, CA 94597",14
"Groveport, OH",14
"Fort Worth, TX 76106 (Northside area)",14
"Center Valley, PA 18034",14
"Durham, NC 27704",14
"Mountain View, CA 94035",14
"Houston, TX 77095",14
"Erie, PA 16530",14
"Birmingham, AL 35205",14
"Wayne, NJ",14
"Mount Prospect, IL",14
"Pentagon, DC",14
"Smithfield, RI 02917",14
"Bristol, CT",14
"Milwaukee, WI 53214",14
"Warrenton, VA",14
"Menands, NY",14
"Omaha, NE 68138",14
"Miramar, FL 33025",14
"Oklahoma City, OK 73179",14
"Fort Wayne, IN 46804",14
"Denver, CO 80225",14
"Midwest City, OK",14
"Denver, CO 80293 (LoDo area)",14
"Flushing, NY",14
"China Lake, CA",14
"Seattle, WA 98144 (Mount Baker area)",14
"York, PA 17403",14
"Fort Worth, TX 76109 (Tcu-West Cliff area)",14
"Rochester, NY 14604 (Central Business District area)",14
"Greensburg, PA",14
"Foothill Ranch, CA 92610",14
"Chicago, IL 60609 (New City area)",14
"San Francisco, CA 94117 (Haight-Ashbury area)",14
"Farmington, MI",14
"Centennial, CO 80122",14
"Stamford, CT 06925 (Waterside area)",14
"Brooklyn, NY 11245 (Downtown area)",14
"Dayton, OH 45439",14
"Whitehouse Station, NJ",14
"Clayton, NC",14
"Monroe, MI",14
"Aurora, CO 80012 (Utah Park area)",14
"Clearwater, FL 33759",14
"Riviera Beach, FL",14
"Tolleson, AZ",14
"Wilmington, NC 28405",14
"Feasterville-Trevose, PA",14
"Bellevue, WA 98008 (Crossroads area)",14
"Niagara Falls, NY",14
"Aiea, HI",14
"Washington, DC 20011 (Catholic University-Brookland area)",14
"Shrewsbury, MA",14
"Berkeley Heights, NJ 07922",14
"Somerville, MA 02144",14
"Lebanon, NJ 08833",14
"Langley AFB, VA 23665 (Langley Air Force Base area)",14
"Germantown, WI",14
"Danvers, MA 01923",14
"Bethesda, MD 20892",14
"Ogden, UT 84201",14
"Vancouver, WA 98660 (Carter Park area)",14
"Charlotte, NC 28244 (Fourth Ward area)",14
"St. Louis, MO 63108 (Central West End area)",14
"Kearneysville, WV",14
"Santa Maria, CA",14
"Atlanta, GA 30349",14
"Galveston, TX 77550",14
"Allentown, PA 18195",14
"Petersburg, VA",14
"Grand Rapids, MI 49505 (Creston area)",14
"Eaton, OH 45320",14
"Brookfield, WI 53008",14
"Washington, DC 20008 (Cleveland Park area)",14
"Corona, CA 92879",14
"Roslyn, NY",14
"Oxnard, CA",14
"North Chicago, IL 60064",14
"Fremont, CA 94555 (Northgate area)",14
"Libertyville, IL 60048",14
"Edina, MN 55439",14
"Wilmington, OH",14
"Whippany, NJ 07981",14
"Fayetteville, NC 28307",13
"St. Louis, MO 63144",13
"Saint Petersburg, FL 33711",13
"Monroeville, PA 15146",13
"Vancouver, WA 98661 (Bagley Downs area)",13
"Asheville, NC 28806",13
"Westminster, CO 80234",13
"Chicago, IL 60632 (Brighton Park area)",13
"Daly City, CA",13
"Benicia, CA",13
"Los Angeles, CA 90021",13
"Madison, WI 53711",13
"Falls Church, VA 22041",13
"San Jose, CA 95126 (Rose Garden area)",13
"Bay City, MI",13
"Houston, TX 77092 (Northwest area)",13
"Deerfield, IL 60015",13
"Kansas City, KS 66160",13
"Richmond, VA 23227",13
"Kettering, OH",13
"Northville, MI 48167",13
"College Park, GA",13
"Vallejo, CA",13
"Des Moines, IA 50319 (East Village area)",13
"Brecksville, OH",13
"Tonawanda, NY 14150",13
"Phoenix, AZ 85042 (South Mountain area)",13
"New York, NY 10029 (Yorkville area)",13
"Marine, IL",13
"Chattanooga, TN 37421",13
"Torrance, CA 90505",13
"Orlando, FL 32835 (Metro West area)",13
"League City, TX 77573",13
"Rockaway, NJ",13
"Virginia Beach, VA 23455 (Northwest area)",13
"Wichita, KS 67209",13
"Walton, NY",13
"Mason, MI 48854",13
"Brisbane, CA",13
"Morgan Hill, CA 95037",13
"Oklahoma City, OK 73127",13
"Wichita, KS 67228",13
"Brooklyn, NY 11236 (Canarsie area)",13
"Coral Springs, FL 33065",13
"Garner, NC 27529",13
"Haverhill, MA",13
"Naperville, IL 60564",13
"Plainville, CT 06062",13
"Circleville, OH",13
"Saint Inigoes, MD",13
"Bingham Farms, MI",13
"Oxon Hill, MD",13
"Colorado Springs, CO 80906 (Southwest Colorado Springs area)",13
"North Charleston, SC 29418",13
"Milwaukee, WI 53233 (Marquette area)",13
"Milford, MA",13
"Siloam Springs, AR 72761",13
"Coronado, CA",13
"Alexandria, VA 22301 (Potomac West area)",13
"Statesville, NC",13
"Wilmington, DE 19850",13
"Charlotte, NC 28216",13
"Avon Lake, OH",13
"Wahiaw, HI",13
"Wood Dale, IL 60191",13
"Austin, TX 78751 (Hyde Park area)",13
"Norfolk, VA 23505",13
"Lansing, MI 48917",13
"Livingston, NJ 07039",13
"Danville, IL",13
"Clayton, MO 63105",13
"East Cleveland, OH",13
"Joliet, IL",13
"Austin, TX 78754",13
"Rochester, MI 48307",13
"Fairfax, VA 20152",13
"Endicott, NY",13
"Denver, CO 80012 (Utah Park area)",13
"Olive Branch, MS 38654",13
"Cheshire, CT",13
"Alexandria, VA 22350",13
"Beavercreek, OH 45324",13
"Modesto, CA",13
"Voorhees, NJ",13
"Philadelphia, PA 19131 (Wynnefield area)",13
"Malden, MA 02148",13
"Camas, WA 98607",13
"Ontario, CA 91764",13
"Houston, TX 77034",13
"Keyport, WA",13
"Midlothian, TX",13
"Union City, CA 94587",13
"Jacksonville, NC",13
"Addison, IL 60101",13
"Dallas, TX 75261",13
"Albany, NY 12207",13
"Plainview, NY 11803",13
"Jenkintown, PA 19046",13
"Lackland AFB, TX 78236",13
"Walnut Creek, CA 94598",13
"Washington, DC 20220 (Downtown area)",13
"Montville, NJ 07045",13
"Agawam, MA",13
"Swiftwater, PA",13
"Kansas City, MO 64112 (Sunset Hill area)",13
"Pleasant Hill, CA",13
"Hebron, KY 41048",13
"Louisville, KY 40222",13
"Houston, TX 77090",13
"North Brunswick, NJ 08902",13
"Charlotte, NC 28226 (Olde Providence South area)",13
"Hampton Roads, VA",13
"Richmond, KY",13
"Township of Piscataway, NJ",13
"Poughkeepsie, NY 12601",13
"Pewaukee, WI 53072",13
"Aurora, IL 60502",13
"Chula Vista, CA 91911",13
"Whittier, CA",13
"Lexington, KY 40516",13
"Mission, KS",13
"Springfield, OH",13
"Londonderry, NH",13
"Cincinnati, OH 45220 (Clifton area)",13
"Milwaukee, WI 53201 (Kilbourn Town area)",13
"Granite City, IL",13
"Pittsburgh, PA 15229",13
"Florissant, MO",13
"Gurnee, IL",13
"Appleton, WI 54913",13
"Boise, ID 83713 (West Valley area)",13
"Elmsford, NY",13
"Westmont, IL 60559",13
"Seattle, WA 98168",13
"Golden Valley, MN 55422",13
"Arnold, MO 63010",13
"Rockland, MA",13
"Greenville, SC 29602",13
"Kansas City, MO 64101",13
"Cheshire, CT 06410",13
"Austin, TX 78753 (Windsor Hills area)",13
"Seattle, WA 98118 (Seward Park area)",13
"Lakeland, FL 33805",13
"Huntington, NY",13
"Nottingham, NH",13
"Brownsville, TX",13
"Tucson, AZ 85705 (Flowing Wells area)",13
"Las Vegas, NV 89102 (Rancho Charleston area)",13
"Hopewell, NJ",13
"Minneapolis, MN 55434",13
"Minneapolis, MN 55431",13
"Warminster, PA 18974",13
"Schaumburg, IL 60159",13
"Rio Rancho, NM 87124",13
"Center Valley, PA",13
"Denver, CO 80249 (Gateway-Green Valley Ranch area)",13
"Marietta, GA 30067",13
"Marietta, GA 30060",13
"Huntersville, NC 28078",13
"Pittsburgh, PA 15233 (Manchester area)",13
"Overland Park, KS 66212",13
"Southington, CT 06489",13
"Endicott, NY 13760",13
"Brooklyn, NY 11220 (Sunset Park area)",13
"Mooresville, NC 28115",13
"North Las Vegas, NV 89032 (North Last Vegas area)",13
"Poughkeepsie, NY",13
"San Antonio, TX 78236",13
"Warren, MI 48093",13
"Williamsport, PA",13
"Springfield, VA 22151",13
"Fort Lauderdale, FL 33308 (Coral Ridge Country Club area)",13
"Washington Navy Yard, DC",13
"Washington, PA",13
"Silverdale, WA",13
"Honolulu, HI 96817 (Liliha-Kapalama area)",13
"Skillman, NJ",13
"Ardmore, PA",13
"Allentown, PA 18102",13
"Los Angeles, CA 90016",13
"Carlsbad, CA 92010",13
"Springdale, OH",12
"Washington, DC 20260 (South West area)",12
"Hillsboro, OR 97123",12
"Reno, NV 89501 (Northeast area)",12
"Carle Place, NY",12
"Loves Park, IL",12
"West Bend, WI",12
"Key Biscayne, FL",12
"Colorado Springs, CO 80902",12
"Hayward, CA 94544 (Tennyson-Alquire area)",12
"Tracy, CA",12
