_id,cleaned_job_title
7824c6fab45be80e,application software engineer
3f38b77843cd56a0,radar algorithm engineer
8a5ab2e61e59b7fb,staff software engineer
7fda9d5a91fb92f0,general software engineer
afacf2ff001aba6e,software engineer staff
52a8980852d59766,master software engineer
3b3eadc287e1823d,software engineer multimedia
505466a8db06a74d,software engineer c
1b7e7d6c9ae2d9d5,geospatial software engineer
c851a39cfcad76ce,software engineer perception
b4945e861affb77c,software engineer infrastructure tools
85188ca1783d1a17,scientific software engineer
0c704aba7613da26,staff software engineer
da9adc0c35a22de5,p software engineer
3fa7e5e77d366d4e,computer vision engineer
2bc5dff580dd2b43,software reverse engineer
8cccfa680b5bb4fb,scientific software engineer
9ab24c86d6e38771,software engineer staff
cfaccc307b78ac17,desktop engineer
438525118608dc06,computer scientist software developer
6e54fdbef903f303,sustaining software engineer
1e48f18a21030fba,software engineer devtools infrastructure
92d3725d1d86bf1b,staff software engineer
03a5da4b16b607e4,software engineer infrastructure
732b4644e4c5c7e0,application software engineer
fc6addcb06eac875,software engineer angular specialist
23fc46971dda9fb0,software engineer server performance
1ced04346af5a4a0,software engineer job swts
21726accbca6406b,consultant software engineering specialty windows
8230a27ca28b4e61,staff software engineer
03a65cbe0320a26c,scientific software engineer
30518d9f03b82dab,staff software engineer
b9fc994f4741debf,software validation engineer
4a005ad2d7b67fd3,software engineer developer tools
0d0ad918aef84e18,algorithm engineer
d147bb77af7c118b,staff software engineer
1e799ac59f40b0ac,software production engineer
24ce83a51e150c6e,software engineer storage hardware
3f4e23c844f7b4e5,advanced software engineer
3ab9a6bb8ec7b4a9,software engineer platform devops
0462aea15913fdc4,data focused software engineer
f3385bc81777ebbf,software engineer server support specialist
7f8466eec7aeebfa,graphics system software engineering
e6dc185ed3e1417f,software computer engineer
97086b6ea5c071cc,staff engineer platform software
8e6b56975c6c9cd4,software engineer audio
7e1f35a7561f1726,audio video engineer
9a9683adb62098b4,staff software engineer
7bb01bc396e8bcd4,mid software engineer
dd28125b25a1bb84,software engineer infrastructure
b44d0da4c5cdc33a,software engineer data center
3c466abe6a07ff47,software desktop engineer
bef99d45a758274f,staff software engineer
f0cb7c85b6662008,computer hardware engineer
8b28e4a2a70cce4e,software engineer internal incubator
689624e842b37933,expert software engineer
04de08995264973a,software design engineer
6d289c8b7a9f2260,software engineer database engineering
080b1d4a0e1bbed4,sustaining software engineer
